price,initialPriceCurrency,pricePerM2,nbRooms,level,nbLevels,buildingType,totalSurface,livingSurface,dwellingsState,nbBalconies,nbBathrooms,parking,announceAuthor,housingStock,planning,kitchenSurface,ceilingHeight,region,authorsNick,url
45500,45500 €,1011.11,2,4,5,Kотельцовый,45,,Eвроремонт,1,1,Oткрытое,Застройщик,Вторичный,Индивидуальная,,,Ботаника,SRL-CHEIALUX,https://999.md/ru/79942159
17000,17000 €,708.33,1,5,5,Блочный,24,24,Косметический pемонт,1,1,,Частное лицо,Вторичный,,,,Ботаника,Dubai95,https://999.md/ru/80866785
67900,67900 €,848.75,3,10,18,,80,,Косметический pемонт,,1,,Агентство,Вторичный,,,,Ботаника,Mirax,https://999.md/ru/80178763
49500,49500 €,1414.29,1,10,10,,35,,,,,,Агентство,Новострой,,,,Ботаника,Bogdanas97,https://999.md/ru/80881115
169900,169900 €,2427.14,2,11,13,,70,,Eвроремонт,1,1,,Агентство,Новострой,,,,Центр,Mirax,https://999.md/ru/80175722
159000,159000 €,1574.26,3,3,8,Kирпичный,101,,Eвроремонт,1,2,Oткрытое,Частное лицо,Новострой,Индивидуальная,,3000,Центр,Saran-InHub,https://999.md/ru/80847221
55500,55500 €,1027.78,2,3,9,Бетон,54,,Eвроремонт,,,,Частное лицо,Вторичный,Мс (Молд. Серия),,2500,Старая Почта,suvacmariana,https://999.md/ru/80462561
54000,54000 €,1000.00,2,2,10,Kомбинированный,54,24,Незавершенное cтроительство,1,1,Подземная,Застройщик,Новострой,Индивидуальная,14,280,Ботаника,Pamirconstruct,https://999.md/ru/80320812
59800,59800 €,1107.41,1,7,10,,54,,Белый вариант,,,,Агентство,Новострой,,,,Буюканы,Mirax,https://999.md/ru/80840165
90900,90900 €,1136.25,2,5,7,,80,,Белый вариант,,1,,Агентство,Новострой,,,,Буюканы,Mirax,https://999.md/ru/80124181
договорная,"договорная ",NaN,2,,,,71,,,,,,Застройщик,Новострой,,,,Чокана,EXFACTOR-GrupSRL,https://999.md/ru/71011582
73000,73000 €,1106.06,2,9,15,,66,,,,,,Частное лицо,Новострой,,,,Чокана,ANT345,https://999.md/ru/80391408
89500,89500 €,1598.21,1,7,7,Kирпичный,56,,Индивидуальный дизайн,,2,Oткрытое,Частное лицо,Новострой,Индивидуальная,,280,Буюканы,promo20,https://999.md/ru/80717891
30000,30000 €,1071.43,1,5,10,Kомбинированный,28,,Eвроремонт,1,1,,Агентство,Новострой,Индивидуальная,,,Телецентр,Dmitriiblanari,https://999.md/ru/80325447
67500,67500 €,803.57,3,10,20,,84,,,,,,Агентство,Новострой,,,,Чокана,TopImobilCompany,https://999.md/ru/80728268
54900,54900 €,1098.00,1,2,8,,50,,Eвроремонт,1,1,,Агентство,Новострой,,,,Дурлешты,Mirax,https://999.md/ru/80463921
44900,44900 €,1044.19,2,1,2,,43,,,,,,Застройщик,Вторичный,,,,Старая Почта,cristinapanuta,https://999.md/ru/80799385
61000,61000 €,1386.36,2,2,4,,44,,,,,,Застройщик,Вторичный,,,,Центр,coltagheorghe,https://999.md/ru/80760462
49500,49500 €,1031.25,1,9,10,,48,,,,,,Агентство,Новострой,,,,Чокана,sadovods,https://999.md/ru/80607686
52000,52000 €,945.45,1,6,6,,55,,Eвроремонт,1,1,,Агентство,Вторичный,,,,Ботаника,Mirax,https://999.md/ru/80716047
86000,86000 €,1000.00,3,6,6,,86,,Белый вариант,,,,Агентство,Новострой,,,,Чокана,Mirax,https://999.md/ru/79812387
57900,57900 €,742.31,2,1,1,,78,,Белый вариант,,,,Агентство,Новострой,,,,Рышкановка,Mirax,https://999.md/ru/80001196
44000,44000 €,846.15,2,5,8,,52,,Белый вариант,1,1,,Агентство,Новострой,,,,Рышкановка,Mirax,https://999.md/ru/80106595
45000,45000 €,1000.00,2,1,5,,45,,Eвроремонт,,1,,Агентство,Вторичный,,,,Телецентр,Mirax,https://999.md/ru/80541691
119900,119900 €,1480.25,2,11,12,Kомбинированный,81,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,22,2850,Чокана,DestLine,https://999.md/ru/80661588
54900,54900 €,784.29,3,3,10,,70,,Косметический pемонт,2,2,,Агентство,Вторичный,,,,Чокана,Mirax,https://999.md/ru/80178927
34900,34900 €,872.50,2,10,15,,40,,Eвроремонт,1,1,,Агентство,Вторичный,,,,Центр,Mirax,https://999.md/ru/80028358
90000,90000 €,927.84,3,6,12,Mонолитный,97,,Белый вариант,2,2,Подземная,Частное лицо,Новострой,Индивидуальная,,275,Чокана,Constantin87,https://999.md/ru/80197917
48500,48500 €,683.10,3,12,16,,71,,,,,,Агентство,Вторичный,,,,Ботаника,TopImobilCompany,https://999.md/ru/79706537
76900,76900 €,949.38,3,4,13,Kомбинированный,81,,Сдан в эксплуатацию,1,2,,Частное лицо,Новострой,,,,Центр,Nutami,https://999.md/ru/80166023
92000,92000 €,1672.73,1,3,17,Kомбинированный,55,,Eвроремонт,1,1,Подземная,Застройщик,Новострой,Индивидуальная,,2700,Рышкановка,sky-residence,https://999.md/ru/80510130
44000,44000 €,1257.14,1,4,9,,35,,Eвроремонт,,1,,Агентство,Вторичный,,,,Ботаника,Mirax,https://999.md/ru/80514008
112999,112999 €,1395.05,2,4,9,,81,,,,,,Агентство,Новострой,,,,Центр,TopImobilCompany,https://999.md/ru/80522027
43400,43400 €,818.87,2,7,9,Mонолитный,53,,,,,,Частное лицо,Новострой,,,,Дурлешты,079384255,https://999.md/ru/80076661
117155,117155 €,937.24,3,4,13,Kирпичный,125,,Белый вариант,1,2,Подземная,Агентство,Новострой,Индивидуальная,,,Рышкановка,mcimobil-anna,https://999.md/ru/80884707
37600,37600 €,989.47,1,2,10,Kомбинированный,38,13,Незавершенное cтроительство,1,1,Подземная,Застройщик,Новострой,Индивидуальная,11,280,Ботаника,Pamirconstruct,https://999.md/ru/80320382
45000,45000 €,1153.85,1,1,16,,39,,Eвроремонт,,1,,Агентство,Вторичный,,,,Буюканы,Mirax,https://999.md/ru/80680057
38850,38850 €,693.75,2,7,9,Kирпичный,56,56,Белый вариант,1,1,Подземная,Застройщик,Новострой,Индивидуальная,15,3,Дурлешты,NVS076CONSTRUCT,https://999.md/ru/79450901
69900,69900 €,873.75,3,11,16,,80,,Белый вариант,,,,Агентство,Новострой,,,,Ботаника,MAX-17,https://999.md/ru/78599221
168000,168000 €,2000.00,3,4,7,Mонолитный,84,,Белый вариант,,,,Застройщик,Новострой,Индивидуальная,,,Центр,estateinvestcompany,https://999.md/ru/68156171
58900,58900 €,892.42,2,8,9,,66,,Eвроремонт,2,2,Oткрытое,Агентство,Вторичный,Индивидуальная,,300,Ботаника,MAX-01,https://999.md/ru/80101162
90000,90000 €,1232.88,3,1,9,Бетон,73,,Eвроремонт,,1,Oткрытое,Агентство,Вторичный,,,,Рышкановка,connect0909,https://999.md/ru/80564983
55900,55900 €,621.11,3,1,9,,90,,Eвроремонт,,1,Oткрытое,Агентство,Вторичный,,,,Чокана,imobilmall-ig,https://999.md/ru/80368298
85900,85900 €,1282.09,3,2,10,,67,,Eвроремонт,,,,Агентство,Новострой,,,,Буюканы,Mirax,https://999.md/ru/80174071
50500,50500 €,721.43,3,5,5,Kотельцовый,70,,Eвроремонт,,2,,Агентство,Вторичный,,,,Старая Почта,IMGarik,https://999.md/ru/80354871
77500,77500 €,1156.72,2,4,10,Kомбинированный,67,,,1,1,Подземная,Агентство,Новострой,,,,Ботаника,AXAIMOBIL-MD,https://999.md/ru/79059929
43000,43000 €,934.78,2,4,5,,46,,,,,,Частное лицо,Вторичный,,,,Буюканы,LiudmilaP54,https://999.md/ru/80693181
99900,99900 €,999.00,2,7,10,,100,,Eвроремонт,2,1,Oткрытое,Агентство,Новострой,,,,Телецентр,REALIST-MD,https://999.md/ru/79695266
42900,42900 €,1021.43,2,11,16,,42,,,,,,Застройщик,Вторичный,,,,Буюканы,soim,https://999.md/ru/80677978
32100,32100 €,802.50,2,4,6,Kотельцовый,40,,,,,Oткрытое,Агентство,Вторичный,,,,Буюканы,toprealestatechisinau,https://999.md/ru/80799199
50999,50999 €,739.12,2,1,11,Kомбинированный,69,,Белый вариант,2,2,Подземная,Агентство,Новострой,Индивидуальная,,,Старая Почта,newdoor8040,https://999.md/ru/78831924
43900,43900 €,828.30,2,7,9,,53,9,Нуждается в ремонте,1,2,Oткрытое,Агентство,Вторичный,Мс (Молд. Серия),,,Ботаника,eliterealty-botanica,https://999.md/ru/80412544
127000,127000 €,976.92,4,3,3,,130,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,,,,Дурлешты,Ecoimobil-Locativ,https://999.md/ru/66751793
63500,63500 €,846.67,3,2,2,,75,,Белый вариант,2,2,,Агентство,Новострой,,,,Чокана,Mirax,https://999.md/ru/80094763
160000,160000 €,975.61,4,5,8,,164,,Косметический pемонт,2,3,Oткрытое,Агентство,Новострой,,,,Рышкановка,eliterealty-rascani,https://999.md/ru/80458246
49900,49900 €,924.07,2,1,5,,54,,Eвроремонт,1,1,,Агентство,Вторичный,,,,Чокана,Mirax,https://999.md/ru/80107139
80900,80900 €,1037.18,3,3,7,,78,,Белый вариант,1,1,,Агентство,Новострой,,,,Буюканы,Mirax,https://999.md/ru/80391871
50500,50500 €,971.15,1,1,15,,52,,Белый вариант,1,1,,Агентство,Новострой,,,,Ботаника,Mirax,https://999.md/ru/80083316
124999,124999 €,1041.66,2,10,12,,120,,Eвроремонт,Нет,1,,Агентство,Новострой,,,,Рышкановка,eliterealty-rascani,https://999.md/ru/80671726
154900,154900 €,1434.26,3,9,10,,108,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Ботаника,eliterealty-botanica,https://999.md/ru/80368479
57900,57900 €,1158.00,1,2,6,,50,,,,,,Застройщик,Новострой,,,,Центр,soim,https://999.md/ru/80811300
98700,98700 €,1038.95,3,4,11,,95,95,Сдан в эксплуатацию,2,2,Подземная,Застройщик,Новострой,,15,2800,Чокана,EXFACTOR-GrupSRL,https://999.md/ru/71019821
77000,77000 €,905.88,3,7,17,,85,,Белый вариант,1,2,,Агентство,Новострой,,,,Ботаника,Mirax,https://999.md/ru/80198317
42900,42900 €,953.33,2,6,6,,45,,Eвроремонт,1,1,Oткрытое,Агентство,Вторичный,,,,Ботаника,eliterealty-botanica,https://999.md/ru/80368705
57500,57500 €,1150.00,2,1,1,Kотельцовый,50,,,,,Под навесом,Агентство,Вторичный,Индивидуальная,10,,Телецентр,NicolaiEnachi,https://999.md/ru/80739577
30000,30000 €,1071.43,1,6,11,,28,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Телецентр,i068999900,https://999.md/ru/80255981
74000,74000 €,891.57,3,1,5,Kотельцовый,83,,,1,,Oткрытое,Агентство,Вторичный,,,,Рышкановка,toprealestatechisinau,https://999.md/ru/80032719
40000,40000 €,800.00,2,2,5,Kотельцовый,50,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,,17,205,Старая Почта,connect0909,https://999.md/ru/80824332
58000,58000 €,1074.07,2,5,5,Kомбинированный,54,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Индивидуальная,,,Старая Почта,connect0909,https://999.md/ru/80503697
50500,50500 €,971.15,1,9,10,,52,,Белый вариант,1,2,,Агентство,Новострой,,,,Чокана,Mirax,https://999.md/ru/78843532
111000,111000 €,1500.00,2,5,11,Kирпичный,74,74,Белый вариант,1,1,Подземная,Застройщик,Новострой,Индивидуальная,40,3,Центр,NVS076CONSTRUCT,https://999.md/ru/74870507
38000,38000 €,690.91,1,5,5,,55,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Дурлешты,Loyal-04,https://999.md/ru/80731119
49575,49575 €,812.70,2,1,10,,61,,Белый вариант,1,1,,Агентство,Новострой,,,,Дурлешты,Mirax,https://999.md/ru/80164083
21600,21600 €,864.00,1,5,5,Kотельцовый,25,,,,,Oткрытое,Частное лицо,Вторичный,,,,Ботаника,irina-ivaniuk17,https://999.md/ru/80801768
28900,28900 €,1032.14,1,8,12,,28,,,,,Oткрытое,Агентство,Вторичный,,,,Буюканы,toprealestatechisinau,https://999.md/ru/80511348
11900,11900 €,850.00,1,3,9,,14,,Косметический pемонт,,,,Агентство,Вторичный,,,,Буюканы,Mirax,https://999.md/ru/80599781
56500,56500 €,1107.84,1,3,16,,51,,Белый вариант,1,1,,Агентство,Новострой,,,,Чокана,Mirax,https://999.md/ru/80494024
53900,53900 €,770.00,3,1,9,,70,,Косметический pемонт,2,2,,Агентство,Вторичный,,,,Буюканы,Mirax,https://999.md/ru/80212972
34000,34000 €,944.44,1,4,5,Kотельцовый,36,,Косметический pемонт,,1,Oткрытое,Агентство,Вторичный,,,,Старая Почта,connect0909,https://999.md/ru/80684751
45000,45000 €,900.00,2,5,5,,50,,Косметический pемонт,,1,,Агентство,Вторичный,,,,Буюканы,Mirax,https://999.md/ru/80217894
21600,21600 €,864.00,1,5,5,Kотельцовый,25,,Eвроремонт,,1,Oткрытое,Агентство,Вторичный,,,,Ботаника,toprealestatechisinau,https://999.md/ru/80394681
87900,87900 €,906.19,3,7,17,,97,,Белый вариант,1,2,,Агентство,Новострой,,,,Ботаника,Mirax,https://999.md/ru/80177547
29999,29999 €,1071.39,1,5,11,,28,,Eвроремонт,1,1,Гараж,Застройщик,Новострой,,,,Телецентр,toprealestatechisinau,https://999.md/ru/80396588
44650,44650 €,950.00,1,5,10,,47,,Белый вариант,1,1,,Агентство,Новострой,,,,Чокана,Mirax,https://999.md/ru/80212486
53710,53710 €,826.31,2,6,9,Ячеистый Бетон,65,65,Белый вариант,Нет,2,,Агентство,Новострой,,,,Чокана,DorianRMX,https://999.md/ru/79355395
137160,137160 €,1270.00,3,3,5,Kирпичный,108,108,Белый вариант,1,2,Подземная,Застройщик,Новострой,Индивидуальная,30,3,Центр,NVS076CONSTRUCT,https://999.md/ru/77245069
65000,65000 €,1354.17,1,7,9,,48,,Eвроремонт,1,1,,Агентство,Новострой,,,,Рышкановка,Mirax,https://999.md/ru/80163859
95000,95000 €,1376.81,3,2,9,Kирпичный,69,,Eвроремонт,1,,,Застройщик,Новострой,,,,Буюканы,jochan,https://999.md/ru/80729095
52000,52000 €,1000.00,2,8,9,,52,,Косметический pемонт,1,2,,Агентство,Вторичный,,,,Чокана,Mirax,https://999.md/ru/80657886
15500,15500 €,620.00,,7,9,,25,18,,,,,Частное лицо,Вторичный,,,,Чокана,oksanarokozita,https://999.md/ru/79432984
30000,30000 €,1071.43,1,8,11,,28,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Телецентр,i068999900,https://999.md/ru/80256030
46900,46900 €,997.87,2,3,5,Панельный,47,47,,1,1,Oткрытое,Частное лицо,Вторичный,,,,Ботаника,Dimserj,https://999.md/ru/79263227
10000,10000 €,833.33,,7,9,Бетон,12,,,,,,Частное лицо,Вторичный,,,,Чокана,botanica11,https://999.md/ru/80724649
41000,41000 €,836.73,2,4,5,Kотельцовый,49,,Косметический pемонт,1,,,Агентство,Вторичный,Брж (Брежневка),,,Рышкановка,Cristian-inHub,https://999.md/ru/80542076
82900,82900 €,1120.27,2,6,14,,74,,,,,,Агентство,Новострой,,,,Центр,GusovschiRealEstate,https://999.md/ru/80474460
79400,79400 €,1044.74,2,10,12,,76,,Белый вариант,2,2,,Агентство,Новострой,,,,Буюканы,Mirax,https://999.md/ru/80019034
36900,36900 €,1153.13,1,1,5,Kотельцовый,32,,Eвроремонт,,1,Oткрытое,Агентство,Вторичный,Индивидуальная,,,Буюканы,toprealestatechisinau,https://999.md/ru/80511307
45000,45000 €,1071.43,1,10,11,,42,,Белый вариант,1,1,Подземная,Застройщик,Новострой,Индивидуальная,,,Телецентр,NicolaiEnachi,https://999.md/ru/80302606
10600,10600 €,530.00,,4,5,Kотельцовый,20,,,1,,Oткрытое,Агентство,Вторичный,,,,Ботаника,toprealestatechisinau,https://999.md/ru/80332944
31700,31700 €,880.56,1,6,7,,36,,,,,,Агентство,Вторичный,,,,Ботаника,GusovschiRealEstate,https://999.md/ru/80011609
62900,62900 €,938.81,2,6,9,,67,,Белый вариант,1,2,,Агентство,Новострой,,,,Чокана,Mirax,https://999.md/ru/80164941
46500,46500 €,930.00,1,2,10,Kомбинированный,50,,Белый вариант,1,1,Подземная,Агентство,Новострой,,,280,Чокана,DestLine,https://999.md/ru/78997085
51500,51500 €,1030.00,1,14,15,Бетон,50,,Белый вариант,,,,Частное лицо,Новострой,,,,Чокана,1k1,https://999.md/ru/77655074
14900,14900 €,551.85,,4,9,,27,,Косметический pемонт,,,,Частное лицо,Вторичный,,,,Телецентр,Elena2019,https://999.md/ru/80440476
90000,90000 €,989.01,3,5,12,,91,,,1,1,,Агентство,Новострой,Индивидуальная,,,Старая Почта,CristinaRomanescu,https://999.md/ru/80741356
52000,52000 €,634.15,3,1,1,,82,,,1,1,Oткрытое,Агентство,Вторичный,,,,Центр,REALIST-MD,https://999.md/ru/79256788
115000,115000 €,672.51,4,11,11,,171,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Рышкановка,REALIST-MD,https://999.md/ru/79784889
135000,135000 €,1436.17,3,4,10,,94,,Белый вариант,2,2,,Агентство,Новострой,,,,Буюканы,Mirax,https://999.md/ru/80286721
219000,219000 €,2433.33,3,5,6,,90,,Eвроремонт,1,2,,Агентство,Новострой,,,,Рышкановка,Mirax,https://999.md/ru/80793546
22900,22900 €,1145.00,1,2,6,Kотельцовый,20,,Косметический pемонт,,,,Агентство,Вторичный,Индивидуальная,,,Рышкановка,MAX-600,https://999.md/ru/80543068
86900,86900 €,1357.81,2,2,16,,64,,Eвроремонт,1,1,,Агентство,Новострой,,,,Центр,Mirax,https://999.md/ru/80174778
89900,89900 €,1383.08,2,6,14,,65,,,,,,Застройщик,Новострой,,,,Буюканы,IULIAN3131,https://999.md/ru/80804059
92400,92400 €,660.00,3,4,4,Kотельцовый,140,,,,,,Частное лицо,Новострой,На земле,,,Буюканы,11lord11,https://999.md/ru/79795070
113000,113000 €,1430.38,2,7,8,,79,,Eвроремонт,1,1,,Агентство,Новострой,,,,Центр,Mirax,https://999.md/ru/80019349
15800,15800 €,877.78,,5,5,Kотельцовый,18,,Нуждается в ремонте,1,1,,Частное лицо,Вторичный,,,,Буюканы,galant2006,https://999.md/ru/80530172
110900,110900 €,1386.25,2,4,12,Kомбинированный,80,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Центр,Connect1414,https://999.md/ru/80822364
114900,114900 €,1054.13,3,5,9,,109,,Eвроремонт,,,,Застройщик,Новострой,,,,Центр,LEXUS-C,https://999.md/ru/78969824
93000,93000 €,1223.68,2,5,14,Kомбинированный,76,,Eвроремонт,,2,Oткрытое,Застройщик,Новострой,Индивидуальная,,,Буюканы,Penthouse-InHub,https://999.md/ru/80875423
59900,59900 €,767.95,3,2,12,,78,,,,,,Агентство,Вторичный,,,,Центр,oscar1,https://999.md/ru/80876472
57000,57000 €,1055.56,2,2,9,,54,,,,,,Агентство,Вторичный,,,,Чокана,oscar1,https://999.md/ru/80876927
54000,54000 €,900.00,3,3,5,Kотельцовый,60,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Рубашка,6,,Рышкановка,EcaterinaB09,https://999.md/ru/80849349
48900,48900 €,857.89,2,5,5,Kотельцовый,57,50,Eвроремонт,,,,Агентство,Вторичный,,,,Чокана,VCojocariInHub,https://999.md/ru/80857339
46500,46500 €,1010.87,2,4,5,Kотельцовый,46,46,Eвроремонт,,,,Агентство,Вторичный,,,,Старая Почта,VCojocariInHub,https://999.md/ru/80535133
23300,23300 €,970.83,1,4,5,,24,24,,,,,Агентство,Вторичный,,,,Чокана,VCojocariInHub,https://999.md/ru/80456391
20000,20000 €,952.38,1,4,5,,21,21,,,,,Агентство,Вторичный,,,,Буюканы,VCojocariInHub,https://999.md/ru/80668810
62900,62900 €,1084.48,2,6,9,,58,53,Eвроремонт,,,,Агентство,Вторичный,143,,,Чокана,VCojocariInHub,https://999.md/ru/80680854
27400,27400 €,978.57,1,4,5,Kотельцовый,28,,Eвроремонт,,,,Агентство,Вторичный,,,,Старая Почта,VCojocariInHub,https://999.md/ru/79155980
34400,34400 €,1146.67,1,4,5,,30,27,,,,,Агентство,Вторичный,,,,Ботаника,VCojocariInHub,https://999.md/ru/78979264
59900,59900 €,1497.50,1,3,15,,40,,Eвроремонт,,,,Агентство,Новострой,,,,Рышкановка,VCojocariInHub,https://999.md/ru/78196229
47900,47900 €,840.35,2,7,9,,57,,Косметический pемонт,,,,Агентство,Вторичный,143,,,Чокана,VCojocariInHub,https://999.md/ru/80876159
56000,56000 €,1272.73,1,8,11,,44,,,,,,Агентство,Новострой,,,,Старая Почта,VCojocariInHub,https://999.md/ru/80876061
48900,48900 €,843.10,2,3,10,,58,,Белый вариант,,,,Агентство,Новострой,,,,Скулянка,VCojocariInHub,https://999.md/ru/80876629
104900,104900 €,1477.46,2,5,10,Бетон,71,71,Eвроремонт,1,1,Подземная,Частное лицо,Новострой,Индивидуальная,19,270,Буюканы,Peter-MD,https://999.md/ru/80887640
73500,73500 €,1531.25,2,2,9,,48,,Eвроремонт,1,1,,Агентство,Новострой,,,,Рышкановка,VCojocariInHub,https://999.md/ru/80888367
64000,64000 €,984.62,2,3,10,,65,,Белый вариант,2,2,,Частное лицо,Новострой,Индивидуальная,,,Ботаника,arcasha81,https://999.md/ru/78888124
59999,59999 €,1176.45,2,6,9,Mонолитный,51,37,Eвроремонт,1,1,,Частное лицо,Вторичный,143,9,2700,Ботаника,Vardocard,https://999.md/ru/76993367
76900,76900 €,1025.33,3,7,7,Kирпичный,75,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,Loyal-Ciocana,https://999.md/ru/79223245
48800,48800 €,841.38,2,9,16,,58,,Косметический pемонт,,2,Oткрытое,Агентство,Вторичный,Индивидуальная,,,Чокана,connect0707,https://999.md/ru/79909287
78500,78500 €,1670.21,1,2,10,Kирпичный,47,,,,,,Частное лицо,Новострой,Индивидуальная,,,Ботаника,23279,https://999.md/ru/79351701
53000,53000 €,1019.23,1,3,17,,52,,Белый вариант,,1,Гараж,Агентство,Новострой,,,,Ботаника,topestate-botanica,https://999.md/ru/80890900
59900,59900 €,998.33,3,3,5,,60,,Eвроремонт,1,1,Oткрытое,Агентство,Вторичный,Хрущевка,,,Ботаника,acces953,https://999.md/ru/79826793
128400,128400 €,1200.00,3,1,9,,107,,Белый вариант,,2,Oткрытое,Агентство,Новострой,,,,Центр,Ecoimobil-Locativ,https://999.md/ru/77073658
41500,41500 €,882.98,2,1,2,Kотельцовый,47,,Косметический pемонт,,1,Oткрытое,Агентство,Вторичный,Индивидуальная,,,Телецентр,acces7823,https://999.md/ru/80758270
99999,99999 €,1408.44,2,8,9,Kирпичный,71,,Белый вариант,1,2,,Агентство,Новострой,Индивидуальная,,,Ботаника,acces953,https://999.md/ru/76901860
6900,6900 €,431.25,1,3,5,,16,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Малосемейная,,,Ботаника,acces953,https://999.md/ru/80363801
31900,31900 €,678.72,2,5,5,,47,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Хрущевка,,,Ботаника,acces953,https://999.md/ru/80118611
99000,99000 €,1237.50,2,8,9,Kотельцовый,80,,Eвроремонт,2,1,Oткрытое,Агентство,Новострой,Индивидуальная,16,270,Рышкановка,Evelina1983,https://999.md/ru/80890858
87500,87500 €,1093.75,2,7,8,,80,,Eвроремонт,Нет,1,Oткрытое,Агентство,Новострой,,,,Дурлешты,doinabodrug9,https://999.md/ru/80890693
49999,49999 €,714.27,3,5,5,Kотельцовый,70,,Индивидуальный дизайн,2,2,Oткрытое,Частное лицо,Вторичный,102,,,Старая Почта,MacoveiI,https://999.md/ru/80838301
84700,84700 €,930.77,3,2,3,Kомбинированный,91,,Индивидуальный дизайн,,2,Oткрытое,Частное лицо,Новострой,Индивидуальная,,,Дурлешты,,https://999.md/ru/80861708
101000,101000 €,737.23,3,2,7,,137,,Eвроремонт,,,,Частное лицо,Вторичный,,,,Буюканы,bin123,https://999.md/ru/80890828
65900,65900 €,1198.18,2,6,9,Kотельцовый,55,,Eвроремонт,1,2,Oткрытое,Агентство,Вторичный,Мс (Молд. Серия),,,Телецентр,Connect1414,https://999.md/ru/80823697
72900,72900 €,1056.52,2,2,10,Kирпичный,69,,Белый вариант,1,1,Подземная,Агентство,Новострой,Индивидуальная,,,Буюканы,bestapartments,https://999.md/ru/79751300
42000,42000 €,913.04,2,3,3,Kотельцовый,46,,Белый вариант,1,1,Oткрытое,Частное лицо,Новострой,Индивидуальная,,,Дурлешты,animatoricamoldova,https://999.md/ru/79978331
80000,80000 €,1038.96,2,3,10,Kомбинированный,77,46,Cерый вариант,2,2,Oткрытое,Агентство,Новострой,Индивидуальная,13,260,Буюканы,i-mobilar-vladimir,https://999.md/ru/78109826
59900,59900 €,855.71,3,14,21,,70,,Косметический pемонт,2,2,,Агентство,Вторичный,,,,Ботаника,Mirax,https://999.md/ru/80719673
28000,28000 €,903.23,1,1,5,Kотельцовый,31,18,Белый вариант,,2,,Агентство,Вторичный,Хрущевка,6,270,Рышкановка,connect0909,https://999.md/ru/80384684
62799,62799 €,897.13,2,3,10,Mонолитный,70,,Белый вариант,1,2,Подземная,Агентство,Новострой,Индивидуальная,,270,Чокана,extrabun,https://999.md/ru/77919614
77900,77900 €,803.09,3,1,17,,97,,Белый вариант,1,2,,Частное лицо,Новострой,,15,300,Ботаника,bustamante,https://999.md/ru/79891357
91500,91500 €,1051.72,3,3,10,,87,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Буюканы,immobiliare-md-010,https://999.md/ru/80443164
35000,35000 €,972.22,1,6,10,,36,31,Индивидуальный дизайн,Нет,1,Oткрытое,Частное лицо,Вторичный,Мс (Молд. Серия),12,250,Чокана,vitek87788,https://999.md/ru/80789955
90900,90900 €,1056.98,3,3,10,,86,,Белый вариант,,1,Oткрытое,Агентство,Новострой,,,,Буюканы,,https://999.md/ru/80476362
61500,61500 €,976.19,1,10,12,Kирпичный,63,,Белый вариант,1,1,Oткрытое,Застройщик,Новострой,Индивидуальная,,,Скулянка,Penthouse-InHub,https://999.md/ru/80876446
35000,35000 €,972.22,1,6,10,Панельный,36,31,Индивидуальный дизайн,1,1,Oткрытое,Частное лицо,Вторичный,Мс (Молд. Серия),12,250,Чокана,vitek87788,https://999.md/ru/80745034
171000,171000 €,1195.80,3,7,7,,143,,,2,1,,Агентство,Новострой,,,,Буюканы,immobiliare-md-010,https://999.md/ru/80409766
50900,50900 €,661.04,3,2,5,,77,,,,,,Застройщик,Вторичный,,,,Старая Почта,MihailMH,https://999.md/ru/80239397
50900,50900 €,748.53,3,8,9,,68,,,,,,Застройщик,Вторичный,135,,,Чокана,MihailMH,https://999.md/ru/80494209
59900,59900 €,921.54,2,3,6,Kотельцовый,65,,Косметический pемонт,1,2,Oткрытое,Агентство,Вторичный,Индивидуальная,,,Телецентр,citysmoldova,https://999.md/ru/79560157
139900,139900 €,1385.15,2,12,16,,101,,Индивидуальный дизайн,1,1,Oткрытое,Агентство,Новострой,,,,Центр,immobiliare-md-010,https://999.md/ru/73653252
79900,79900 €,1037.66,2,3,7,Kирпичный,77,,Белый вариант,1,1,Oткрытое,Застройщик,Новострой,Индивидуальная,,,Буюканы,Penthouse-InHub,https://999.md/ru/80875316
16000,16000 €,761.90,,4,5,,21,18,Косметический pемонт,,,,Частное лицо,Вторичный,,,,Буюканы,olegut121,https://999.md/ru/80261049
